"Date","Title","Artist","Peak_Position","Broad_Genre","Energy","Tempo","Danceability","Year","Rank","Valence","Rank_Group"
"11/29/03","Where Is The Love?","black eyed peas",8,"Rap","0.706","94.086","0.835",2003,45,"0.843","1 - 10"
"11/29/03","Thoia Thoing","r. kelly",13,"R&B","0.642","85.565","0.582",2003,65,"0.936","11 - 25"
"11/29/03","Officially Missing You","tamia",83,"R&B","0.407","178.258","0.476",2003,100,"0.226","76-100"
"11/29/03","Walk A Little Straighter","billy currington",67,"Country","0.432","131.814","0.542",2003,92,"0.154","51-75"
"11/29/03","Naggin","ying yang twins",87,"Rap","0.854","100.005","0.708",2003,90,"0.914","76-100"
"11/22/03","Drift Away","uncle kracker",9,"Country","0.66","151.956","0.583",2003,42,"0.861","1 - 10"
"11/22/03","Crazy In Love","beyonce",1,"R&B","0.77","99.165","0.646",2003,46,"0.681","1 - 10"
"11/22/03","Real Good Man","tim mcgraw",27,"Country","0.827","89.93","0.56",2003,75,"0.639","26-50"
"11/22/03","The Boys Of Summer","the ataris",20,"Rock","0.954","191.059","0.251",2003,94,"0.264","11 - 25"
"11/22/03","Senorita","justin timberlake",27,"R&B","0.629","97.963","0.841",2003,95,"0.87","26-50"
"11/22/03","Ooh!","mary j. blige",29,"R&B","0.79","93.079","0.631",2003,100,"0.281","26-50"
"11/22/03","If I Can't","50 cent",76,"Rap","0.64","93.961","0.877",2003,91,"0.887","76-100"
"11/15/03","P.I.M.P.","50 cent",3,"Rap","0.785","84.607","0.673",2003,37,"0.85","1 - 10"
"11/15/03","Frontin'","pharrell",5,"R&B","0.407","101.976","0.883",2003,46,"0.767","1 - 10"
"11/15/03","Got Some Teeth","obie trice",54,"Rap","0.863","106.47","0.552",2003,100,"0.725","51-75"
"11/1/03","What Was I Thinkin'","dierks bentley",22,"Country","0.825","164.857","0.551",2003,51,"0.933","11 - 25"
"11/1/03","Help Pour Out The Rain (Lacey's Song)","buddy jewell",29,"Country","0.562","75.035","0.565",2003,78,"0.652","26-50"
"11/1/03","Hole In The World","eagles",69,"Rock","0.371","82.02","0.64",2003,94,"0.693","51-75"
"11/1/03","A Few Questions","clay walker",55,"Country","0.247","140.943","0.586",2003,99,"0.115","51-75"
"11/1/03","Runnin","tupac",47,"Rap","0.805","166.18","0.541",2003,47,"0.597","26-50"
"10/4/03","Magic Stick","lil' kim",2,"R&B","0.488","92.965","0.862",2003,50,"0.57","1 - 10"
"10/4/03","Rubberneckin'","elvis presley",94,"Rock","0.652","142.296","0.568",2003,100,"0.822","76-100"
"10/4/03","Sympathy For The Devil","the rolling stones",97,"Rock","0.732","100.026","0.136",2003,97,"0.443","76-100"
"10/25/03","Forever And For Always","shania twain",20,"Country","0.811","86.008","0.493",2003,45,"0.589","11 - 25"
"10/25/03","In Those Jeans","ginuwine",8,"R&B","0.541","127.683","0.691",2003,74,"0.319","1 - 10"
"10/25/03","Celebrity","brad paisley",31,"Country","0.837","123.777","0.643",2003,93,"0.787","26-50"
"10/25/03","Let's Get Down","bow wow",14,"R&B","0.445","104.51","0.706",2003,89,"0.711","11 - 25"
"10/25/03","Signs Of Love Makin'","tyrese",57,"R&B","0.363","137.365","0.687",2003,99,"0.519","51-75"
"10/25/03","Lovin' All Night","patty loveless",81,"Country","0.836","171.989","0.52",2003,100,"0.681","76-100"
"10/18/03","Bring Me To Life","evanescence",5,"Rock","0.947","189.994","0.322",2003,42,"0.269","1 - 10"
"10/18/03","Like Glue","sean paul",13,"Rap","0.78","97.917","0.757",2003,84,"0.59","11 - 25"
"10/18/03","Girls And Boys","good charlotte",48,"Rock","0.72","135.342","0.663",2003,97,"0.608","26-50"
"10/11/03","Never Leave You - Uh Ooh, Uh Oooh!","lumidee",3,"Pop","0.657","199.958","0.811",2003,47,"0.777","1 - 10"
"10/11/03","Red Dirt Road","brooks",25,"EDM","0.864","136.128","0.553",2003,61,"0.437","11 - 25"
"10/11/03","This Is The Night","clay aiken",1,"Pop","0.562","98.994","0.53",2003,97,"0.332","1 - 10"
"10/11/03","Then They Do","trace adkins",52,"Country","0.453","149.815","0.448",2003,98,"0.359","51-75"
"10/11/03","Did My Time","korn",38,"Rap","0.835","93.013","0.545",2003,94,"0.261","26-50"
"10/11/03","Light Your A** On Fire","busta rhymes",58,"Rap","0.705","104.878","0.799",2003,95,"0.705","51-75"
"10/11/03","Where The Hood At?","dmx",68,"Rap","0.952","186.075","0.489",2003,84,"0.713","51-75"
"10/11/03","Rest In Pieces","saliva",93,"Rap","0.785","77.988","0.404",2003,99,"0.169","76-100"
"1/5/03","Goodbye To You","michelle branch",21,"Rock","0.556","81.008","0.504",2003,93,"0.276","11 - 25"
"1/5/03","Single For The Rest Of My Life","isyss",71,"Pop","0.717","147.655","0.721",2003,100,"0.805","51-75"
"1/5/03","From Tha Chuuuch To Da Palace","snoop dogg",77,"Rap","0.675","96.88","0.78",2003,94,"0.681","76-100"
"1/4/03","I Care 4 U","aaliyah",16,"R&B","0.451","138.916","0.487",2003,59,"0.268","11 - 25"
"1/4/03","Somewhere Out There","our lady peace",44,"Rock","0.744","159.568","0.388",2003,84,"0.47","26-50"
"1/4/03","These Are The Days","o-town",64,"Pop","0.627","119.991","0.598",2003,98,"0.432","51-75"
"1/4/03","Every River","brooks",75,"EDM","0.903","124.984","0.553",2003,99,"0.312","51-75"
"1/25/03","Gimme The Light","sean paul",7,"Rap","0.747","107.206","0.779",2003,44,"0.898","1 - 10"
"1/25/03","One Last Breath","creed",6,"Rock","0.697","126.266","0.388",2003,42,"0.215","1 - 10"
"1/25/03","Dilemma","nelly",1,"Rap","0.482","168.134","0.729",2003,49,"0.632","1 - 10"
"1/25/03","Sk8er Boi","avril lavigne",10,"Pop","0.9","149.937","0.487",2003,85,"0.484","1 - 10"
"1/25/03","Girl Talk","tlc",28,"R&B","0.763","95.005","0.867",2003,96,"0.632","26-50"
"1/25/03","Thug Lovin'","ja rule",42,"R&B","0.638","93.058","0.768",2003,93,"0.825","26-50"
"1/18/03","Luv U Better","ll cool j",4,"R&B","0.812","95.014","0.646",2003,35,"0.694","1 - 10"
"1/18/03","Hey Ma","cam'ron",3,"Rap","0.667","180.627","0.722",2003,40,"0.915","1 - 10"
"1/18/03","Like I Love You","justin timberlake",11,"R&B","0.811","114.961","0.853",2003,59,"0.901","11 - 25"
"9/7/02","Blurry","puddle of mudd",5,"Rap","0.94","157.477","0.431",2002,49,"0.484","1 - 10"
"9/7/02","halfcrazy","musiq",16,"R&B","0.74","67.017","0.32",2002,46,"0.417","11 - 25"
"9/7/02","Oh Boy","cam'ron",4,"Rap","0.771","83.064","0.75",2002,40,"0.822","1 - 10"
"9/7/02","You Know That I Love You","donell jones",54,"R&B","0.497","96.001","0.767",2002,91,"0.795","51-75"
"9/7/02","A Little Less Conversation","elvis presley",50,"Rock","0.844","113.187","0.515",2002,86,"0.931","26-50"
"9/7/02","Whatchulookinat","whitney houston",96,"R&B","0.878","105.014","0.676",2002,96,"0.533","76-100"
"9/28/02","I'm Gonna Be Alright","jennifer lopez",10,"R&B","0.621","94.037","0.858",2002,48,"0.833","1 - 10"
"9/28/02","Hate To Say I Told You So","the hives",86,"Rock","0.9","135.861","0.447",2002,91,"0.39","76-100"
"9/28/02","Tainted","slum village",87,"Rap","0.571","92.83","0.889",2002,94,"0.647","76-100"
"9/28/02","Put Me Down","donell jones",98,"R&B","0.642","101.418","0.796",2002,100,"0.762","76-100"
"9/21/02","Foolish","ashanti",1,"R&B","0.728","89.209","0.477",2002,49,"0.69","1 - 10"
"9/21/02","Still Fly","big tymers",11,"Rap","0.61","177.943","0.674",2002,40,"0.548","11 - 25"
"9/21/02","Someone To Love You","ruff endz",49,"R&B","0.686","77.933","0.637",2002,83,"0.405","26-50"
"9/21/02","Full Moon","brandy",18,"R&B","0.861","105.993","0.663",2002,94,"0.84","11 - 25"
"9/21/02","My Neck, My Back","khia",42,"Pop","0.7","102.069","0.853",2002,100,"0.741","26-50"
"9/21/02","Way Of Life","lil wayne",71,"Rap","0.784","97.923","0.876",2002,97,"0.676","51-75"
"9/21/02","All Eyez On Me","monica",69,"R&B","0.729","108.99","0.763",2002,92,"0.859","51-75"
"9/14/02","Wherever You Will Go","the calling",5,"Rock","0.714","112.028","0.547",2002,45,"0.367","1 - 10"
"9/14/02","I'm Gonna Miss Her (The Fishin' Song)","brad paisley",29,"Country","0.464","98.354","0.559",2002,83,"0.351","26-50"
"9/14/02","Tonight I Wanna Be Your Man","andy griggs",52,"Country","0.364","139.493","0.404",2002,100,"0.21","51-75"
"8/31/02","Wasting My Time","default",13,"Rap","0.776","148.11","0.449",2002,49,"0.198","11 - 25"
"8/31/02","All You Wanted","michelle branch",6,"Rock","0.72","96.103","0.499",2002,46,"0.652","1 - 10"
"8/31/02","Addictive","truth hurts",9,"R&B","0.669","99.272","0.707",2002,52,"0.327","1 - 10"
"8/31/02","Hella Good","no doubt",13,"Rock","0.684","115.141","0.783",2002,53,"0.822","11 - 25"
"8/31/02","Not A Day Goes By","lonestar",36,"Country","0.305","127.318","0.53",2002,99,"0.221","26-50"
"8/3/02","U Don't Have To Call","usher",3,"R&B","0.568","100.005","0.793",2002,48,"0.806","1 - 10"
"8/3/02","Here Is Gone","goo goo dolls",18,"Rock","0.74","102.124","0.351",2002,80,"0.218","11 - 25"
"8/3/02","Makin' Good Love","avant",27,"R&B","0.647","142.268","0.793",2002,87,"0.718","26-50"
"8/3/02","Say I Yi Yi","ying yang twins",56,"Rap","0.635","95.028","0.775",2002,97,"0.439","51-75"
"8/24/02","What's Luv?","fat joe",2,"Rap","0.707","93.955","0.835",2002,46,"0.919","1 - 10"
"8/24/02","Gots Ta Be","b2k",34,"R&B","0.439","131.811","0.833",2002,92,"0.682","26-50"
"8/24/02","What If A Woman","joe",63,"Rap","0.582","140.028","0.645",2002,95,"0.359","51-75"
"8/24/02","Where Do We Go From Here","filter",94,"Rap","0.782","94.105","0.498",2002,100,"0.189","76-100"
"8/17/02","I Need A Girl (Part One)","p. diddy",2,"R&B","0.471","199.765","0.713",2002,47,"0.781","1 - 10"
"8/17/02","Living And Living Well","george strait",27,"Country","0.713","120.899","0.594",2002,62,"0.625","26-50"
"8/17/02","I Don't Have To Be Me ('Til Monday)","steve azar",35,"Country","0.717","168.999","0.497",2002,75,"0.771","26-50"
"8/17/02","Down A** Chick","ja rule",21,"R&B","0.519","115.634","0.5",2002,94,"0.63","11 - 25"
"8/17/02","Don't Say Goodbye","paulina rubio",41,"Pop","0.855","119.881","0.656",2002,98,"0.671","26-50"
"8/17/02","My Heart Is Lost To You","brooks",48,"EDM","0.849","125.864","0.524",2002,92,"0.453","26-50"
"8/17/02","Quitame Ese Hombre","pilar montenegro",74,"Pop","0.657","155.988","0.683",2002,97,"0.963","51-75"
"8/10/02","How You Remind Me","nickelback",1,"Rock","0.795","172.011","0.432",2002,50,"0.519","1 - 10"
"8/10/02","Rainy Dayz","mary j. blige",12,"R&B","0.674","75.42","0.404",2002,83,"0.557","11 - 25"
"8/10/02","Feels Good (Don't Worry Bout A Thing)","naughty by nature",53,"Rap","0.703","94.999","0.905",2002,93,"0.865","51-75"
"8/10/02","Here To Stay","korn",72,"Rap","0.948","100.013","0.567",2002,100,"0.358","51-75"
"8/10/02","Help Me Understand","trace adkins",80,"Country","0.514","129.855","0.507",2002,90,"0.276","76-100"
"7/6/02","Anything","jaheim",28,"R&B","0.38","105.736","0.727",2002,54,"0.431","26-50"
"7/6/02","Escape","enrique iglesias",12,"Pop","0.855","125.976","0.777",2002,57,"0.869","11 - 25"
"7/6/02","What If She's An Angel","tommy shane steiner",39,"Country","0.528","146.169","0.535",2002,77,"0.41","26-50"
"7/6/02","That's When I Love You","phil vassar",37,"Country","0.831","111.061","0.552",2002,84,"0.604","26-50"
"7/6/02","Crawling In The Dark","hoobastank",68,"Rap","0.93","93.55","0.587",2002,99,"0.638","51-75"
"7/6/02","Guess Who's Back","scarface",85,"Rap","0.89","85.897","0.707",2002,100,"0.768","76-100"
"7/27/02","Don't Let Me Get Me","pink",8,"R&B","0.878","98.285","0.484",2002,49,"0.561","1 - 10"
"7/27/02","Drive (For Daddy Gene)","alan jackson",28,"Country","0.61","125.189","0.709",2002,55,"0.475","26-50"
"7/27/02","Underneath Your Clothes","shakira",9,"Pop","0.597","165.508","0.616",2002,62,"0.362","1 - 10"
"7/27/02","Too Bad","nickelback",42,"Pop","0.808","128.025","0.598",2002,82,"0.288","26-50"
"7/27/02","I Should Be Sleeping","emerson drive",35,"Country","0.895","164.363","0.496",2002,89,"0.654","26-50"
"7/27/02","Wish I Didn't Miss You","angie stone",79,"R&B","0.74","123.872","0.855",2002,100,"0.834","76-100"
"7/27/02","Toxicity","system of a down",70,"Rock","0.873","116.681","0.413",2002,99,"0.481","51-75"
"7/20/02","Awnaw","nappy roots",51,"Rap","0.678","160.023","0.721",2002,97,"0.712","51-75"
"7/13/02","More Than A Woman","aaliyah",25,"R&B","0.704","86.804","0.417",2002,48,"0.793","11 - 25"
"7/13/02","Pass The Courvoisier Part II","busta rhymes",11,"Rap","0.788","98.036","0.586",2002,62,"0.565","11 - 25"
"7/13/02","A New Day Has Come","celine dion",22,"Pop","0.659","183.918","0.462",2002,81,"0.212","11 - 25"
"7/13/02","One Mic","nas",43,"Rap","0.593","91.686","0.738",2002,99,"0.423","26-50"
"7/13/02","I Don't Want You To Go","carolyn dawn johnson",54,"Country","0.795","168.316","0.458",2002,100,"0.512","51-75"
"7/13/02","Black Suits Comin' (Nod Ya Head)","will smith",77,"Rap","0.815","96.07","0.741",2002,94,"0.766","76-100"
"6/8/02","Video","india.arie",47,"R&B","0.621","169.983","0.652",2002,98,"0.661","26-50"
"6/8/02","Can't Get You Out Of My Head","kylie minogue",7,"EDM","0.563","126.007","0.766",2002,78,"0.964","1 - 10"
"6/8/02","I'm Movin' On","rascal flatts",41,"Country","0.311","129.322","0.427",2002,92,"0.286","26-50"
"6/8/02","Modern Day Bonnie And Clyde","travis tritt",55,"Country","0.874","89.727","0.647",2002,94,"0.918","51-75"
"6/29/02","Ain't It Funny","jennifer lopez",1,"R&B","0.741","89.398","0.775",2002,43,"0.792","1 - 10"
"6/29/02","My List","toby keith",26,"Country","0.722","87.062","0.618",2002,61,"0.382","26-50"
"6/29/02","Saturday (Oooh! Ooooh!)","ludacris",22,"Rap","0.813","99.004","0.574",2002,71,"0.692","11 - 25"
"6/29/02","Roc The Mic","beanie sigel",55,"Rap","0.656","95.291","0.728",2002,97,"0.923","51-75"
"6/29/02","This Woman's Work","maxwell",58,"R&B","0.342","106.76","0.371",2002,99,"0.151","51-75"
"6/29/02","I Need A Girl (Part Two)","p. diddy",21,"R&B","0.471","199.765","0.713",2002,21,"0.781","11 - 25"
"6/29/02","Day + Night","isyss",98,"Pop","0.75","95.941","0.774",2002,98,"0.809","76-100"
"6/22/02","Young","kenny chesney",35,"Country","0.818","125.753","0.673",2002,84,"0.638","26-50"
"6/22/02","Oops (Oh My)","tweet",7,"R&B","0.51","160.116","0.707",2002,92,"0.719","1 - 10"
"6/22/02","I Breathe In, I Breathe Out","chris cagle",35,"Country","0.514","185.882","0.316",2002,95,"0.242","26-50"
"6/15/02","Hands Clean","alanis morissette",23,"Rock","0.806","100.115","0.506",2002,89,"0.49","11 - 25"
"6/15/02","Youth Of The Nation","p.o.d.",28,"Rap","0.86","97.867","0.563",2002,92,"0.517","26-50"
"6/1/02","Uh Huh","b2k",37,"R&B","0.663","99.712","0.854",2002,50,"0.9","26-50"
"6/1/02","Rapture (Tastes So Sweet)","iio",46,"EDM","0.855","123.943","0.661",2002,99,"0.601","26-50"
"6/1/02","How Come You Don't Call Me","alicia keys",59,"R&B","0.547","124.561","0.835",2002,87,"0.759","51-75"
"6/1/02","Take A Message","remy shand",89,"Pop","0.62","79.885","0.489",2002,89,"0.592","76-100"
"6/1/02","Give Me The Light","sean paul",97,"Rap","0.747","107.206","0.779",2002,97,"0.898","76-100"
"6/1/02","Guess?","scarface",79,"Rap","0.89","85.897","0.707",2002,79,"0.768","76-100"
"5/4/02","Can't Fight The Moonlight","leann rimes",11,"Country","0.846","97.87","0.599",2002,36,"0.506","11 - 25"
"5/4/02","Family Affair","mary j. blige",1,"R&B","0.529","92.9","0.925",2002,46,"0.975","1 - 10"
"5/4/02","Lights, Camera, Action!","mr. cheeks",14,"Pop","0.964","105.515","0.809",2002,48,"0.84","11 - 25"
"5/4/02","The Whole World","outkast",19,"Rap","0.85","184.587","0.814",2002,57,"0.717","11 - 25"
"5/4/02","The Long Goodbye","brooks",39,"EDM","0.619","145.384","0.498",2002,80,"0.569","26-50"
"5/4/02","Hey Luv (Anything)","mobb deep",58,"Rap","0.675","99.022","0.836",2002,94,"0.624","51-75"
"5/4/02","Be Here","raphael saadiq",99,"R&B","0.59","87.57","0.643",2002,100,"0.698","76-100"
"5/25/02","Blessed","martina mcbride",31,"Country","0.676","114.899","0.547",2002,70,"0.377","26-50"
"5/25/02","The Cowboy In Me","tim mcgraw",33,"Country","0.593","70.691","0.301",2002,87,"0.234","26-50"
"5/25/02","Some Days You Gotta Dance","dixie chicks",55,"Country","0.905","170.146","0.626",2002,95,"0.916","51-75"
"5/25/02","What About Us?","brandy",7,"R&B","0.71","186.292","0.531",2002,94,"0.74","1 - 10"
"5/25/02","That's Just Jessie","kevin denney",76,"Country","0.681","171.981","0.488",2002,90,"0.401","76-100"
"5/25/02","Take Ya Home","lil bow wow",72,"R&B","0.804","94.017","0.812",2002,93,"0.935","51-75"
"5/25/02","Overprotected","britney spears",86,"R&B","0.901","95.983","0.683",2002,99,"0.868","76-100"
"5/18/02","Always On Time","ja rule",1,"Rap","0.701","96.682","0.834",2002,46,"0.828","1 - 10"
"5/18/02","Nothing In This World","keke wyatt",27,"R&B","0.64","132.002","0.702",2002,81,"0.4","26-50"
"5/18/02","Chop Suey","system of a down",76,"Rock","0.934","127.288","0.419",2002,92,"0.286","76-100"
"5/18/02","Complicated","carolyn dawn johnson",59,"Country","0.458","79.008","0.628",2002,95,"0.337","51-75"
"5/18/02","Take You Home With Me a.k.a. Body","r. kelly",81,"R&B","0.439","94.043","0.878",2002,96,"0.735","76-100"
"5/18/02","Tell Me What's It Gonna Be","brian mcknight",91,"R&B","0.324","68.961","0.578",2002,100,"0.347","76-100"
"5/18/02","I Told Y'all","petey pablo",94,"Rap","0.828","193.837","0.708",2002,94,"0.543","76-100"
"5/11/02","My Sacrifice","creed",4,"Rock","0.868","146.304","0.315",2002,49,"0.289","1 - 10"
"5/11/02","Welcome To Atlanta","jermaine dupri",35,"Rap","0.786","95.989","0.751",2002,51,"0.679","26-50"
"5/11/02","Song For The Lonely","cher",85,"Rock","0.915","129.972","0.548",2002,99,"0.38","76-100"
"4/6/02","Get The Party Started","pink",4,"R&B","0.897","129.979","0.615",2002,48,"0.726","1 - 10"
"4/6/02","Whenever, Wherever","shakira",6,"Pop","0.832","107.661","0.793",2002,49,"0.872","1 - 10"
"4/6/02","Where Were You (When The World Stopped Turning)","alan jackson",28,"Country","0.387","115.362","0.623",2002,76,"0.189","26-50"
"4/27/02","Superman (It's Not Easy)","five for fighting",14,"Rock","0.471","107.464","0.529",2002,45,"0.17","11 - 25"
"4/27/02","U Got It Bad","usher",1,"R&B","0.5","124.037","0.816",2002,36,"0.649","1 - 10"
"4/27/02","No More Drama","mary j. blige",15,"R&B","0.852","97.963","0.659",2002,77,"0.686","11 - 25"
"4/27/02","Bouncin' Back (Bumpin' Me Against The Wall)","mystikal",37,"Rap","0.896","93.928","0.883",2002,96,"0.748","26-50"
"4/27/02","Take Away","missy misdemeanor elliott",45,"R&B","0.432","125.852","0.835",2002,100,"0.661","26-50"
"4/27/02","The World's Greatest","r. kelly",34,"R&B","0.602","96.17","0.652",2002,97,"0.728","26-50"
"4/27/02","No Matta What (Party All Night)","toya",86,"Pop","0.822","81.079","0.676",2002,90,"0.386","76-100"
"4/27/02","Closet Freak","cee-lo",98,"Rap","0.616","135.081","0.77",2002,98,"0.527","76-100"
"4/20/02","Hey Baby","no doubt",5,"Rock","0.875","187.466","0.594",2002,49,"0.782","1 - 10"
"4/20/02","7 Days","craig david",10,"R&B","0.823","166.019","0.622",2002,54,"0.862","1 - 10"
"4/20/02","Bring On The Rain","jo dee messina",36,"Country","0.414","138.138","0.463",2002,57,"0.143","26-50"
"4/20/02","Got Ur Self A...","nas",87,"Rap","0.869","93.612","0.699",2002,98,"0.616","76-100"
"4/20/02","Hush Lil' Lady","corey",63,"Country","0.679","137.477","0.797",2002,99,"0.729","51-75"
"4/20/02","Wrong Impression","natalie imbruglia",64,"Rock","0.75","100.176","0.477",2002,100,"0.292","51-75"
"4/20/02","Feel The Girl","ms. jade",92,"Pop","0.635","103.933","0.905",2002,92,"0.722","76-100"
"4/13/02","Don't You Forget It","glenn lewis",30,"R&B","0.513","89","0.708",2002,53,"0.31","26-50"
"4/13/02","Young'n (Holla Back)","fabolous",33,"R&B","0.442","109.024","0.842",2002,57,"0.967","26-50"
"4/13/02","Good Morning Beautiful","steve holy",29,"Country","0.5","70.984","0.565",2002,60,"0.242","26-50"
"4/13/02","Insatiable","darren hayes",77,"Pop","0.847","143.872","0.67",2002,96,"0.852","76-100"
"3/9/02","A Woman's Worth","alicia keys",7,"R&B","0.41","75.069","0.667",2002,30,"0.493","1 - 10"
"3/9/02","We Thuggin'","fat joe",15,"Rap","0.649","99.107","0.896",2002,53,"0.822","11 - 25"
"3/9/02","Wrapped Up In You","garth brooks",46,"Country","0.575","105.293","0.673",2002,91,"0.532","26-50"
"3/9/02","Riding With Private Malone","david ball",36,"Country","0.527","93.93","0.648",2002,94,"0.515","26-50"
"3/9/02","Part II","method man",72,"Rap","0.85","95.996","0.774",2002,96,"0.816","51-75"
"3/9/02","Let's Stay Home Tonight","joe",68,"Rap","0.734","90.163","0.665",2002,100,"0.742","51-75"
"3/9/02","Ooohhhwee","master p",63,"Rap","0.865","98.988","0.829",2002,99,"0.463","51-75"
"3/30/02","Roll Out (My Business)","ludacris",17,"Rap","0.632","131.941","0.753",2002,47,"0.784","11 - 25"
"3/30/02","Butterflies","michael jackson",14,"Pop","0.649","89.999","0.724",2002,54,"0.508","11 - 25"
"3/30/02","Standing Still","jewel",25,"Rock","0.647","123.889","0.618",2002,64,"0.315","11 - 25"
"3/30/02","Wrapped Around","brad paisley",35,"Country","0.79","141.505","0.614",2002,80,"0.452","26-50"
"3/30/02","In Another World","joe diffie",66,"Country","0.63","78","0.47",2002,99,"0.357","51-75"
"3/23/02","Break Ya Neck","busta rhymes",26,"Rap","0.809","83.011","0.82",2002,64,"0.737","26-50"
"3/23/02","Brotha","angie stone",52,"R&B","0.432","131.973","0.768",2002,89,"0.672","51-75"
"3/23/02","Jigga","jay-z",66,"Rap","0.96","133.63","0.579",2002,99,"0.566","51-75"
"3/23/02","Knoc","knoc-turn'al",98,"Rap","0.471","89.624","0.886",2002,100,"0.907","76-100"
"3/2/02","Where The Stars And Stripes And The Eagle Fly","aaron tippin",20,"Country","0.666","100.002","0.67",2002,68,"0.727","11 - 25"
"3/2/02","#1","nelly",22,"R&B","0.6","89.985","0.792",2002,72,"0.463","11 - 25"
"3/2/02","I'm Tryin'","trace adkins",44,"Country","0.686","80.057","0.555",2002,96,"0.437","26-50"
"3/16/02","Drops Of Jupiter (Tell Me)","train",5,"Rock","0.383","80.031","0.265",2002,47,"0.103","1 - 10"
"3/16/02","Defy You","the offspring",77,"Rap","0.837","92.317","0.492",2002,100,"0.658","76-100"
"3/16/02","Just Let Me Be In Love","tracy byrd",64,"Country","0.792","96.129","0.601",2002,96,"0.441","51-75"
"2/9/02","Stuck In A Moment You Can't Get Out Of","u2",52,"Rock","0.661","158.507","0.523",2002,83,"0.279","51-75"
"2/9/02","Emotion","destiny's child",10,"R&B","0.589","86.981","0.575",2002,85,"0.376","1 - 10"
"2/9/02","Son Of A Gun","janet",28,"R&B","0.816","104.487","0.891",2002,88,"0.521","26-50"
"2/23/02","It's Been Awhile","staind",5,"Rock","0.774","116.529","0.509",2002,48,"0.0824","1 - 10"
"2/23/02","I Do!!","toya",16,"Pop","0.694","156.087","0.782",2002,47,"0.927","11 - 25"
"2/23/02","Rock The Boat","aaliyah",14,"R&B","0.642","93.011","0.684",2002,49,"0.584","11 - 25"
"2/23/02","I Wanna Talk About Me","toby keith",28,"Country","0.846","106.029","0.759",2002,74,"0.666","26-50"
"2/23/02","Dig In","lenny kravitz",31,"Rock","0.921","118.424","0.671",2002,82,"0.825","26-50"
"2/23/02","Control","puddle of mudd",68,"Rap","0.914","163.759","0.433",2002,100,"0.635","51-75"
"2/2/02","Fallin'","alicia keys",1,"R&B","0.609","95.982","0.653",2002,36,"0.482","1 - 10"
"2/2/02","I'm Real","jennifer lopez",1,"R&B","0.58","83.447","0.735",2002,49,"0.525","1 - 10"
"2/2/02","Turn Off The Light","nelly furtado",5,"Pop","0.666","180.279","0.604",2002,44,"0.677","1 - 10"
"2/2/02","Girls, Girls, Girls","jay-z",17,"Rap","0.955","82.976","0.543",2002,100,"0.716","11 - 25"
"2/2/02","My Sweet Lord","george harrison",94,"Rock","0.685","120.965","0.537",2002,94,"0.542","76-100"
"2/2/02","With Me","lonestar",63,"Country","0.907","112.696","0.617",2002,95,"0.666","51-75"
"2/2/02","Thank You","lil bow wow",93,"R&B","0.825","157.675","0.527",2002,99,"0.784","76-100"
"2/16/02","Hanging By A Moment","lifehouse",2,"Rock","0.855","124.578","0.531",2002,49,"0.424","1 - 10"
"2/16/02","Differences","ginuwine",4,"R&B","0.492","63.06","0.622",2002,35,"0.425","1 - 10"
"2/16/02","Livin' It Up","ja rule",6,"R&B","0.769","106.05","0.872",2002,32,"0.694","1 - 10"
"2/16/02","You Gets No Love","faith evans",38,"R&B","0.677","96.872","0.749",2002,100,"0.917","26-50"
"2/16/02","From Her Mama (Mama Got A**)","juvenile",65,"Rap","unknown","unknown","unknown",2002,93,"unknown","51-75"
"2/16/02","Fatty Girl","ludacris, ll cool j",87,"Rap","0.742","102.608","0.805",2002,98,"0.907","76-100"
"12/7/02","A Thousand Miles","vanessa carlton",5,"Rock","0.825","94.931","0.56",2002,46,"0.268","1 - 10"
"12/7/02","Gangsta Lovin'","eve",2,"R&B","0.826","94.36","0.728",2002,43,"0.834","1 - 10"
"12/7/02","Starry Eyed Surprise","oakenfold",41,"EDM","0.765","112.238","0.615",2002,97,"0.68","26-50"
"12/7/02","Forgive","rebecca lynn howard",71,"Country","0.479","134.303","0.617",2002,100,"0.191","51-75"
"12/28/02","Somebody Like You","keith urban",23,"Country","0.887","110.964","0.646",2002,46,"0.523","11 - 25"
"12/28/02","Aerials","system of a down",55,"Rock","0.922","79.342","0.364",2002,90,"0.227","51-75"
"12/28/02","Work In Progress","alan jackson",35,"Country","0.673","135.257","0.748",2002,97,"0.661","26-50"
"12/28/02","Oh Yeah!","big tymers",46,"Rap","0.764","98.008","0.878",2002,100,"0.489","26-50"
"12/21/02","Po' Folks","nappy roots",21,"Rap","0.847","86.062","0.854",2002,47,"0.651","11 - 25"
"12/21/02","Beautiful Mess","diamond rio",28,"Country","0.817","177.342","0.402",2002,61,"0.376","26-50"
"12/21/02","Ordinary Day","vanessa carlton",30,"Rock","0.679","185.421","0.395",2002,92,"0.436","26-50"
"12/21/02","Dontchange","musiq",17,"R&B","0.513","101.974","0.532",2002,17,"0.228","11 - 25"
"12/21/02","Where Would You Be","martina mcbride",45,"Country","0.764","128.068","0.491",2002,97,"0.362","26-50"
"12/21/02","The Streets","wc",81,"Rap","0.809","97.113","0.919",2002,91,"0.577","76-100"
"12/14/02","If I Could Go!","angie martinez",15,"Pop","0.734","195.839","0.628",2002,41,"0.631","11 - 25"
